message_id	response_id	article_id	empathy	distress	empathy_bin	distress_bin	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	essay_word_count	essay_id	fear_count	anger_count	anticipation_count	trust_count	surprise_count	positive_count	negative_count	sadness_count	disgust_count	joy_count	hope_count	empathy_count	distress_count	empathy_level	distress_level	prompt_bio	prompt_emp	prompt_emo
R_31FSDThjiQYih8p_1	R_31FSDThjiQYih8p	52	2.5	4.125	0	1	I tend to be very hard-hearted when it comes to issues of immigration. Yet this is a man for who all intents and purposes is an American, raised here from the age of three and facing deportation for missed paperwork? This is quite frankly a steaming pile of bullshit. There are those who come here, infest neighborhoods and take away jobs from hard working Americans and then there are victims of bureaucratic anarcho-tyranny like this. These types of scenarios are unacceptable.  I tend to believe that a system that will let the guilty go free is preferable to one that will punish even one innocent man. Men like this deserve to be treated as Americans, because they are.	anger	1	2	3	23	25000	5.5	6.5	1.0	1.0	4.0	2.4290000000000003	2.857	3.143	1.571	118	1143	0.10526315789473684	0.15789473684210525	0.05263157894736842	0.15789473684210525	0.0	0.15789473684210525	0.21052631578947367	0.15789473684210525	0.0	0.0	0.09090909090909091	2.804775761253702	2.82799186533311	low	medium	An essay about the article 52, written by a 23 years old black or african american male, with a high school diploma, with an income of 25000$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: anger, sadness.
R_OfMFUY2MFvKUtH3_5	R_OfMFUY2MFvKUtH3	355	1.5	1.625	0	0	I just read about a group of people that were celebrating Halloween and got hit by a car. It makes me wonder how people can be so irresponsible with children. They were riding on the back of a trailer when they got hit by another car. That is so unsafe. I wouldn't even want to do that with other adults, let alone children.	anger	1	6	1	27	20000	6.0	5.0	2.5	3.0	3.0	3.714	3.0	2.857	3.714	63	1144	0.1	0.2	0.1	0.0	0.0	0.1	0.4	0.0	0.0	0.1	0.0	2.9125329203487142	2.980550102011269	medium	medium	An essay about the article 355, written by a 27 years old white male, with a four year bachelor's degree, with an income of 20000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: anger.
R_1C9o9rzcu8JVCn9_1	R_1C9o9rzcu8JVCn9	19	5.667000000000001	6.0	1	1	You see this? Mostly this just pisses me off. America takes ten thousand refugees. Woopee. People are dying, and they need somewhere safe, and all we do is take ten thousand. And let's face it America's hands aren't clean in the middle east, or Africa. America has learned nothing from past wars. We should be providing help to get people out and a safe place for them to stay, but instead we just let them die, getting bombed in their cities and drowned at sea. So I'm angry about this. What kind of society have we become when we let this happen? America should be doing so much more, to help these people. It's callous to think ten thousand is somehow being responsible,  being moral. They're just trying to find a safe place, away from the constant threat of death everyday, for themselves and th	anger	2	7	1	55	10000	6.0	7.0	5.0	6.0	6.0	3.571	2.0	3.571	4.143	145	1145	0.07407407407407407	0.1111111111111111	0.05555555555555555	0.16666666666666666	0.018518518518518517	0.18518518518518517	0.12962962962962962	0.05555555555555555	0.09259259259259259	0.1111111111111111	0.0	2.8282735275028603	2.8176668600545183	medium	medium	An essay about the article 19, written by a 55 years old white female, postgradute or with a professional degree, with an income of 10000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: anger, joy.
R_28P2gI0KQDuyKDS_4	R_28P2gI0KQDuyKDS	301	4.167	5.0	1	1	Why are they prescribing things like that to such young kids? That's so insane. Benzodiazepines, especially, shouldn't be prescribed in general, in my opinion. Doctors are overly calm about the things they prescribe to people, people that young shouldn't be subjected to that, and the death tolls aren't surprising.	anger	2	4	1	30	24000	3.5	6.5	4.0	4.5	1.0	4.714	2.143	3.571	4.571000000000001	49	1146	0.08333333333333333	0.08333333333333333	0.125	0.041666666666666664	0.16666666666666666	0.16666666666666666	0.125	0.08333333333333333	0.041666666666666664	0.08333333333333333	0.0	2.6861654944314335	2.651204524006162	low	low	An essay about the article 301, written by a 30 years old white female, went to college, with an income of 24000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: surprise.
R_2EEQioTSv70RUzF_4	R_2EEQioTSv70RUzF	301	7.0	7.0	1	1	"Major Issue:  ""Study: More toddlers and preschoolers are overdosing on opioids — In recent years, rates of toddlers and preschoolers hospitalized for opioid overdoses more than doubled, according to a new study. In fact, overdoses rose more than 100% over a 16-year period among all children, the study published in JAMA Pediatrics Oct. 31 showed. Researchers from Yale School of Medicine analyzed national data from the Kids’ Inpatient Database on children admitted to U.S. hospitals for opioid poisoning. The study focused on more than 13,000 records from patients ages 1 to 19 between 1997 to 2012. What's to blame? Possibly the increase of prescribed pain killers, including OxyContin and Vicodin. ""  Really? Try doped up irresponsible parents who leave it lying around in the first place."	anger	2	7	1	50	125000	6.0	6.0	2.0	6.0	6.0	4.143	1.714	2.143	4.143	126	1147	0.047619047619047616	0.09523809523809523	0.0	0.047619047619047616	0.047619047619047616	0.23809523809523808	0.2857142857142857	0.09523809523809523	0.14285714285714285	0.0	0.0	2.6518644615521563	2.6155185842110735	medium	medium	An essay about the article 301, written by a 50 years old white female, postgradute or with a professional degree, with an income of 125000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: disgust.
R_2sRLJwbjtucdn9a_5	R_2sRLJwbjtucdn9a	418	2.0	3.0	0	0	I find this article to be stupid. It talks about how Trump supporters are attacking actors from the show Silicon Valley. I'm not a Silicon Valley fan and I do not know who those actors are, but I believe that if there were ever to be a fight that escalates due to differing political opinion, I would just walk up and leave.	anger	1	4	5	19	1000000	6.0	5.5	3.0	6.0	6.0	4.0	3.429	4.0	4.143	62	1148	0.14285714285714285	0.14285714285714285	0.0	0.07142857142857142	0.14285714285714285	0.0	0.2857142857142857	0.14285714285714285	0.07142857142857142	0.0	0.0	2.5051421852047424	2.3843980886035703	low	low	An essay about the article 418, written by a 19 years old asian/pacific islander male, went to college, with an income of 1000000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: anger, surprise, sadness.
R_Zlgr952uoQJb8KB_5	R_Zlgr952uoQJb8KB	367	4.333	5.125	1	1	There has been more fighting from the Saudis in nearby Yemen.  The United States continues to supply the Saudis with weapons and intelligence, despite the atrocious use they will be put to.  These war crimes seem to be increasingly commonplace, yet the US continues to pursue the almighty dollar in supporting Saudi Arabia.	anger	1	7	1	33	75000	5.5	5.5	2.0	5.5	4.5	4.0	3.143	3.429	3.429	53	1149	0.11764705882352941	0.11764705882352941	0.058823529411764705	0.17647058823529413	0.0	0.23529411764705882	0.17647058823529413	0.0	0.058823529411764705	0.058823529411764705	0.0	2.4978528560239477	2.548295105277893	low	medium	An essay about the article 367, written by a 33 years old white male, postgradute or with a professional degree, with an income of 75000$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: anger.
R_6S8yzbSVDy85saJ_1	R_6S8yzbSVDy85saJ	49	7.0	4.875	1	1	I just read an article discussing the impact global warming is having on polar bears. It's really troubling to read about just how much damage is being done, and you KNOW that nobody is going to do anything about it for years here. We have a man-child president, and while the majority of the biggest countries are trying to make policy changes to fight global warming, our president is dismantling our E.P.A organization, and putting idiots that don't give two craps about the environment in charge. So when can we expect polar bears to go extinct? Because you know by the time we get around to helping them, it'll be too late. The older, conservative generation just needs to go. Anyways, you should really read this article. I told you this was an issue that needed to be addressed, so go read it.	anger	1	6	1	34	40000	7.0	7.0	5.0	6.5	7.0	5.0	1.714	3.286	5.0	143	1150	0.03225806451612903	0.06451612903225806	0.12903225806451613	0.1935483870967742	0.06451612903225806	0.16129032258064516	0.12903225806451613	0.12903225806451613	0.03225806451612903	0.06451612903225806	0.0	2.9289554973030567	2.763764590920136	medium	medium	An essay about the article 49, written by a 34 years old white male, with a four year bachelor's degree, with an income of 40000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: sadness.
R_2V1EtzSABylaDxN_2	R_2V1EtzSABylaDxN	164	1.0	1.5	0	0	This is an old article, that made the Paris accords seem so responsible and dutiful, until Trump revealed that it was a crap deal that took advantage of the US, obligating them to pay way more than other countries. Plus the soonest results of this regulation will not occur for a century, and will be just a blip of difference. It's a scam.	anger	2	6	1	58	35000	6.0	6.0	2.0	6.5	4.0	3.571	2.0	3.571	3.0	63	1151	0.0	0.0	0.17647058823529413	0.23529411764705882	0.058823529411764705	0.29411764705882354	0.058823529411764705	0.0	0.058823529411764705	0.11764705882352941	0.14285714285714285	2.4683743329336116	2.5195670974444493	low	low	An essay about the article 164, written by a 58 years old white female, with a four year bachelor's degree, with an income of 35000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: hope.
R_2w5APqi1FRXTcaf_5	R_2w5APqi1FRXTcaf	389	1.0	1.0	0	0	She lost my sympathy really quick. Seems like she likes attention. This does make me look at Paris differently. These all seem like inside jobs. I would be safe there. But, I still don't plan on visiting. Not a fan of people endorsing candidates in countries that they can not vote. Seems like an ego thing.	anger	1	6	1	39	30000	6.0	4.0	4.0	5.5	6.0	4.0	2.143	3.571	3.857	56	1152	0.0	0.05555555555555555	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.2222222222222222	0.1111111111111111	0.16666666666666666	0.0	0.1111111111111111	0.0	2.4526476663111674	2.287946170619346	low	low	An essay about the article 389, written by a 39 years old white male, with a four year bachelor's degree, with an income of 30000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: sadness.
R_3sn1Pmyq49VvaBR_2	R_3sn1Pmyq49VvaBR	166	4.333	4.625	1	1	Holy moly!  It looks as if this trial is getting out of control.  I know that sensational stories have a tendency to get tons of attention, but I can't help but think about the victims in these cases.  I mean, here is a young woman, whole life ahead, who is inexplicably and disturbingly murdered.  There seems to be only circumstantial evidence against the accused and the media is overblowing the story which can really detract from finding the truth!  The victim here is being overshadowed by the gawker phenomenon.  It's sad.  I mean, even the premise sounds... fishy... but instead of talking about that, it looks like it's being sensationalized into some media circus.  It's terrible.  How can they ever get to the truth if the story is corrupted and broadcast to the whole country?	anger	2	6	1	47	26000	4.5	7.0	2.5	7.0	5.0	5.0	1.0	4.428999999999999	4.714	135	1153	0.11538461538461539	0.15384615384615385	0.038461538461538464	0.07692307692307693	0.038461538461538464	0.23076923076923078	0.15384615384615385	0.07692307692307693	0.038461538461538464	0.07692307692307693	0.0	2.6112093109003895	2.656517747811677	low	low	An essay about the article 166, written by a 47 years old white female, with a four year bachelor's degree, with an income of 26000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: anger.
